"","Ticker","Fiscal.Year","SimFinId.x","Company.Name","Industry","Book.to.Market.Ratio","Sales.Per.Share","Return.On.Equity","Operating.Profit.Margin","Receivable.Turnover","Total.Debt.Ratio","Current.Ratio","logreturn","actual_re","Book.to.Market.Ratio.log","Sales.Per.Share.log","Return.On.Equity.log","Operating.Profit.Margin.log","Receivable.Turnover.log","Total.Debt.Ratio.log","Current.Ratio.log"
"137","CTSH",2011,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.198053549834209,9.86166630685901,1.07905565705664,0.185662316072324,6.79141425572612,0.282329,3.377275,0.0839794269212852,0.0876065181641501,-1.61921783114549,2.28865515097507,0.076086267018572,0.170301534968162,1.91565920496713,-0.245479910800503,1.21706917131268
"138","CTSH",2012,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.214817144563656,12.0094945089436,1.06024102342151,0.185326507744125,6.23087707573006,0.255642,3.495382,-0.0733146021122142,-0.0706915783602899,-1.53796810312823,2.48569754602574,0.0584962628632623,0.170018270595871,1.82951710551162,-0.280187559933979,1.25144266871164
"139","CTSH",2013,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.199319134349863,14.5041823847794,1.02744699094216,0.189739008503709,6.57164025709298,0.245728,3.464556,0.262203228314527,0.29979066985646,-1.61284804859531,2.67443704816523,0.0270770757334963,0.173733962484043,1.88276345995084,-0.293394356525277,1.24258448590329
"140","CTSH",2014,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.23997457699373,16.7559183673469,0.947391540270277,0.183669492351164,6.22458355698287,0.325708,2.476988,0.112665650301479,0.119257646924046,-1.42722229044383,2.81875153122683,-0.0540428179494132,0.168619352519925,1.82850654163632,-0.19151407885675,0.907043305925443
"141","CTSH",2015,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.252049251695166,20.2445785097016,0.938995473162319,0.172519329896907,6.30669985269467,0.289641,2.914149,0.329711993729205,0.390567578603512,-1.37813076733247,3.00788702979106,-0.0629446206988926,0.159154707255203,1.84161253699696,-0.236176867185593,1.06957783892976
"142","CTSH",2016,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.313883370442649,22.1098360655738,0.858780760626398,0.169718988655743,5.98624056813138,0.247791,3.556658,-0.288752580071895,-0.250802451123432,-1.15873379378304,3.0960225803495,-0.152241615852582,0.156763539325559,1.78946359708461,-0.290631751815106,1.26882133990406
"143","CTSH",2017,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.252479476724511,24.890756302521,0.940762958102915,0.167521944632005,5.79420970266041,0.299061,3.209229,0.379287133119506,0.461242546643585,-1.37642531386911,3.21449650171621,-0.061064075377661,0.154883506642945,1.75685909176442,-0.224317990698237,1.16603072137654
"144","CTSH",2018,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.308154439754512,27.611301369863,1.00166316526611,0.173705426356589,5.6282722513089,0.282096,3.124595,-0.0673291207804603,-0.065112540192926,-1.17715419390707,3.31822515883575,0.00166178373834923,0.160165775404205,1.72780251251513,-0.245777783823144,1.13930467478956
"145","CTXS",2010,131663,"CITRIX SYSTEMS INC","Application Software",0.196653399795981,9.84927627603961,0.165274147969138,0.171597333279279,6.14820669570237,0.308622,1.441629,0.555414427985886,0.742663043478261,-1.62631249169042,2.28739797797087,-1.80014968100714,0.158368059833036,1.81616044510184,-0.212423714626416,0.365773724206783
"146","CTXS",2011,131663,"CITRIX SYSTEMS INC","Application Software",0.235880760891007,11.5735439910617,0.200549351947819,0.188991802000732,5.83092271303796,0.333952,1.164443,0.108217507678076,0.114290085679315,-1.44442885210039,2.44872180295105,-1.60669491814592,0.173105722815853,1.76317525765689,-0.181579432236517,0.152242861097892
"147","CTXS",2012,131663,"CITRIX SYSTEMS INC","Application Software",0.251540270874786,13.6738575258157,0.204029307666755,0.1511057285365,5.33847544851589,0.349142,1.276171,-0.137831779825469,-0.128754759554365,-1.38015217949806,2.61548580008788,-1.58949163042364,0.14072298350238,1.6749401156776,-0.16352885106163,0.243864188482905
"148","CTXS",2013,131663,"CITRIX SYSTEMS INC","Application Software",0.278823167646821,15.5033812319052,0.21302021472935,0.130452496098935,4.62541603534953,0.363076,1.067643,-0.088433987940201,-0.0846364662260197,-1.27717750581928,2.74105814412915,-1.54636821294326,0.122617991595546,1.5315663205079,-0.147252526886275,0.0654534149945247
"149","CTXS",2014,131663,"CITRIX SYSTEMS INC","Application Software",0.198923751073714,18.3503006948094,0.362224282254002,0.104699674436245,4.7995650719815,0.605653,1.061766,0.11714101853333,0.124277962541572,-1.61483368811596,2.90964596100443,-1.01549169476948,0.0995735101882053,1.56852530380466,0.100436110653636,0.0599335595584961
"150","CTXS",2015,131663,"CITRIX SYSTEMS INC","Application Software",0.162672765821724,16.5011286963246,0.400807521462457,0.139292724459725,3.92371007753547,0.63906,1.001774,0.242203458149609,0.27405338299193,-1.81601466769433,2.80342878440481,-0.914273963263669,0.130407652727458,1.36703765455341,0.130203360865152,0.00177242832049837
"151","CTXS",2016,131663,"CITRIX SYSTEMS INC","Application Software",0.185950175289176,17.4179419928191,0.332186924887119,0.22936646589281,4.08811910183542,0.591763,1.623607,0.0291956606382682,0.0296260320543953,-1.68227651594317,2.85750082396411,-1.10205744173732,0.206498968311213,1.40808498697686,0.0877938208006178,0.484650217380062
"152","CTXS",2017,131663,"CITRIX SYSTEMS INC","Application Software",0.0725257127456763,18.1648328328071,0.473628686668796,0.228666124305498,4.14659589022997,0.829479,1.553824,0.172267662987628,0.187995773159563,-2.62381412143694,2.8994874629227,-0.747331625733216,0.205929129156878,1.42228773022474,0.28478713616438,0.440718989418242
"153","CTXS",2018,131663,"CITRIX SYSTEMS INC","Application Software",0.0368849874968948,20.3784107884386,1.80540833588689,0.233593698247724,4.17369392380725,0.892618,1.188647,0.209525370950224,0.23309265944645,-3.29995065362126,3.01447604577656,0.590786791067939,0.209931615389531,1.42880147673947,0.331185428905939,0.172815685487341
"154","CY",2010,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.19767591887862,4.58535769711094,0.579576123250623,0.10351645296126,10.0913303970837,0.344806,2.22761,0.503758456542898,0.654929577464789,-1.62112636260484,1.52286811730251,-0.545458264603924,0.0985018564007488,2.31167667870476,-0.168648263782634,0.80092926185959
