"","Ticker","SimFinId","Company.Name","IndustryId","Sector","Industry","Report.Date","Fiscal.Year","Return.On.Assets","Book.to.Market.Ratio","Earning.Per.Share","Sales.Per.Share","Price.to.Earning.Ratio","Return.On.Assets.t","Return.On.Assets.out","Earning.Per.Share.t","Earning.Per.Share.out","Sales.Per.Share.t","Sales.Per.Share.out","Price.to.Earning.Ratio.t","Price.to.Earning.Ratio.out","Book.to.Market.Ratio.t","Book.to.Market.Ratio.out"
"6596","MTSI",358330,"MACOM Technology Solutions Holdings, Inc.",101004,"Technology","Semiconductors","2015-09-30",2015,0.201761315189688,0.202993751520362,0.950005865561334,8.22369295741603,43.0418395110004,1.60723762518896,"False",3.1754679010201,"False",2.10701937307129,"False",9.35297678093354,"False",-1.59458008110196,"False"
"6597","MTSI",358330,"MACOM Technology Solutions Holdings, Inc.",101004,"Technology","Semiconductors","2016-09-30",2016,0.185617613379653,0.187385770899969,0.0268720485720711,10.2004722284686,1722.23564853557,1.6039965261578,"False",3.13614113942832,"False",2.32243401612724,"False",9.48890332107237,"True",-1.67458584108955,"False"
"6598","MTSI",358330,"MACOM Technology Solutions Holdings, Inc.",101004,"Technology","Semiconductors","2017-09-30",2017,0.164863605239191,0.393545683525147,-2.79212243015287,11.5111360042172,-11.6542167523143,1.59981434370695,"False",3.0054790973475,"False",2.44331491501535,"False",9.34822297251124,"False",-0.932558122500716,"False"
"6599","MTSI",358330,"MACOM Technology Solutions Holdings, Inc.",101004,"Technology","Semiconductors","2018-09-30",2018,0.080019831432821,0.705604497786401,-2.14323773943134,8.73356708670821,-6.77013087864435,1.58253303532269,"False",3.03710328212472,"False",2.16717388739436,"False",9.3486483840432,"False",-0.348700399896038,"False"
"6608","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2010-08-31",2010,0.36990403593548,1.16488069822588,1.76073094127724,8.07271342914248,4.55492648648649,1.64038475649353,"False",3.20877469770825,"False",2.08848966233981,"False",9.3496341184982,"False",0.152618676817592,"False"
"6609","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2011-08-31",2011,0.380355206073753,1.55463593793765,0.16575682382134,8.72258064516129,37.9471556886228,1.64240924438583,"False",3.14215756769782,"False",2.16591513968366,"False",9.35253493895737,"False",0.441241394707244,"False"
"6610","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2012-08-31",2012,0.315675600223339,1.3396594587884,-1.04137235116044,8.3087790110999,-6.08812015503876,1.62981389358564,"False",3.08861403689732,"False",2.11731266799986,"False",9.34870777384836,"False",0.292415446432452,"False"
"6611","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2013-08-31",2013,0.302542106914949,0.43523744277341,1.12582781456954,8.5837275307474,19.3191176470588,1.6272368571862,"False",3.18278594207463,"False",2.14986826329939,"False",9.35091773824594,"False",-0.83186355135678,"False"
"6612","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2014-08-31",2014,0.532878301213419,0.275666527903547,2.54173622704508,13.6544240400668,13.7740492610837,1.67149729631497,"False",3.23984436958538,"False",2.61406357461953,"False",9.35043583531044,"False",-1.28856337599955,"False"
"6613","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2015-08-31",2015,0.46850018638943,0.799109083007388,2.47777777777778,13.8393162393162,5.71479820627803,1.65932262579681,"False",3.23733597433,"False",2.62751354429539,"False",9.34973501905053,"False",-0.224257818119719,"False"
"6614","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2016-08-31",2016,0.25958605664488,0.569286700673562,-0.266409266409266,11.9681467181467,-82.2794202898551,1.61876139329696,"False",3.12331613447242,"False",2.48224868036041,"False",9.34205109103134,"False",-0.563371104138366,"False"
"6615","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2017-08-31",2017,0.393677835635046,0.410305214817013,4.40987868284229,17.6100519930676,9.32451955197485,1.64498403224412,"False",3.31046602826485,"False",2.86846987497778,"False",9.35004897388528,"False",-0.890853969848709,"False"
"6616","MU",60906,"MICRON TECHNOLOGY INC",101004,"Technology","Semiconductors","2018-08-31",2018,0.524137772039838,0.852929915937899,11.5012205044752,24.7282343368592,2.7588376370711,1.66985302805386,"False",3.54064717417252,"False",3.20794568136447,"False",9.34947785150935,"False",-0.159077896720677,"False"
"6627","MVIS",815811,"MICROVISION, INC.",101001,"Technology","Computer Hardware","2011-12-31",2011,-1.07109342270633,0.269390967325355,-2.57259860622171,0.403549105539191,-1.11980158623771,1.31268977921187,"False",3.01629017436276,"False",-0.907457099694968,"False",9.34914031089277,"False",-1.31159154442709,"False"
"6628","MVIS",815811,"MICROVISION, INC.",101001,"Technology","Computer Hardware","2012-12-31",2012,-1.34232493430206,0.122531757278505,-1.05084510303311,0.387358184764992,-1.81758471775437,1.23690196186509,"True",3.0881823171919,"False",-0.948405471973877,"False",9.3490795738549,"False",-2.0993850395052,"False"
"6629","MVIS",815811,"MICROVISION, INC.",101001,"Technology","Computer Hardware","2014-12-31",2014,-1.09945583926329,0.094940390090058,-0.435587393927739,0.0837760523089497,-3.9946059602649,1.30502831269761,"False",3.11584258175998,"False",-2.47960808430426,"False",9.34889005599237,"False",-2.35450605706123,"False"
"6630","MVIS",815811,"MICROVISION, INC.",101001,"Technology","Computer Hardware","2016-12-31",2016,-0.366209091813389,0.114164248657493,-0.317025289657031,0.284094845837022,-3.97444633317144,1.48637501931729,"False",3.12108598876656,"False",-1.2584471323597,"False",9.34889181112827,"False",-2.17011708981466,"False"
"6631","MVIS",815811,"MICROVISION, INC.",101001,"Technology","Computer Hardware","2017-12-31",2017,-0.566902946215608,0.0850126406362445,-0.350149754073586,0.132360618800319,-4.65515106332889,1.43991720919504,"False",3.11962382536702,"False",-2.02222512080881,"False",9.34883254596132,"False",-2.46495532018097,"False"
"6632","MVIS",815811,"MICROVISION, INC.",101001,"Technology","Computer Hardware","2018-12-31",2018,-0.799722137802284,0.078375704063256,-0.313279606359863,0.202418863456078,-1.92767096146789,1.38317129067585,"False",3.12125119436385,"False",-1.59741614701791,"False",9.34906999129673,"False",-2.54624129680617,"False"
"6633","MXIM",153611,"MAXIM INTEGRATED PRODUCTS INC",101004,"Technology","Semiconductors","2011-06-30",2011,0.399789327056988,0.317827594647121,1.61188554175168,8.14940156966415,16.1549932209837,1.6461629505043,"False",3.20274227819646,"False",2.0979444975218,"False",9.3506427834602,"False",-1.14624619841896,"False"
"6634","MXIM",153611,"MAXIM INTEGRATED PRODUCTS INC",101004,"Technology","Semiconductors","2012-06-30",2012,0.349516285146976,0.287784589372579,1.28908140612396,8.01170992193385,22.8069382277421,1.63642362615378,"False",3.18953324782007,"False",2.08090421169805,"False",9.35122073387619,"False",-1.24554303227045,"False"
"6635","MXIM",153611,"MAXIM INTEGRATED PRODUCTS INC",101004,"Technology","Semiconductors","2013-06-30",2013,0.343962133280487,0.301050253297739,1.52350332891264,8.17646251121917,18.313054832583,1.63534178649796,"False",3.19914302079109,"False",2.10125960123748,"False",9.3508303220095,"False",-1.20047807369107,"False"
"6636","MXIM",153611,"MAXIM INTEGRATED PRODUCTS INC",101004,"Technology","Semiconductors","2014-06-30",2014,0.287769615976692,0.26372311342603,1.22725763382542,8.48701177414669,25.9684675178264,1.62433026065472,"False",3.18698341102497,"False",2.13853696830208,"False",9.35149530446959,"False",-1.332855539005,"False"
"6637","MXIM",153611,"MAXIM INTEGRATED PRODUCTS INC",101004,"Technology","Semiconductors","2015-06-30",2015,0.268717723207223,0.208561663859457,0.713060090188926,7.98363725086434,53.291441384599,1.62056914299419,"False",3.16552028323615,"False",2.077394103466,"False",9.35386509774496,"False",-1.56752053154322,"False"
"6638","MXIM",153611,"MAXIM INTEGRATED PRODUCTS INC",101004,"Technology","Semiconductors","2016-06-30",2016,0.285203428126659,0.188784173182353,0.78580829697491,7.58161731939104,49.0832180679196,1.62382448188084,"False",3.16858498796955,"False",2.02572654356913,"False",9.35350047315247,"False",-1.66715085726784,"False"
"6639","MXIM",153611,"MAXIM INTEGRATED PRODUCTS INC",101004,"Technology","Semiconductors","2017-06-30",2017,0.303515597563625,0.146307069324444,1.98494655767535,7.9716050754582,26.3382405928487,1.62742810226443,"False",3.21779358199408,"False",2.07588586216939,"False",9.35152741337525,"False",-1.92204765138222,"False"
"6640","MXIM",153611,"MAXIM INTEGRATED PRODUCTS INC",101004,"Technology","Semiconductors","2018-06-30",2018,0.346689846550457,0.132925133790964,1.63584365395521,8.68145508516701,31.0848777491986,1.63587323770078,"False",3.20371571530901,"False",2.1611891511628,"False",9.35193949172418,"False",-2.01796921307756,"False"
"6641","MXPT",146869,"MaxPoint Interactive, Inc.",101003,"Technology","Application Software","2015-12-31",2015,0.393574184888988,1.38719105263214,-4.11812090581419,25.7007940216909,-1.66095171959204,1.64496402582841,"False",2.93756758829851,"False",3.24652188720955,"False",9.34909320795978,"False",0.327280877075343,"False"
"6642","MXPT",146869,"MaxPoint Interactive, Inc.",101003,"Technology","Application Software","2016-12-31",2016,0.497631976711639,0.974553012164671,-2.70780520184988,22.6182357202753,-2.2158167049465,1.66485016298382,"False",3.00964537610502,"False",3.11875647119496,"False",9.34904490895117,"False",-0.0257763621660662,"False"
"6643","MXWL",755086,"MAXWELL TECHNOLOGIES INC",101001,"Technology","Computer Hardware","2011-12-31",2011,0.531470926550606,0.225130122019974,-0.0520316966385643,5.32532474581177,-312.117440890125,1.67123272355625,"False",3.13270687006891,"False",1.67247369486494,"False",9.32169788728185,"False",-1.49107672385156,"False"
"6644","MXWL",755086,"MAXWELL TECHNOLOGIES INC",101001,"Technology","Computer Hardware","2012-12-31",2012,0.546318962781631,0.524301392410004,0.249886795081682,5.54731965585705,33.2150404237524,1.67402048991134,"False",3.14578451485377,"False",1.71331486621228,"False",9.35212436617999,"False",-0.645688583656644,"False"
"6645","MXWL",755086,"MAXWELL TECHNOLOGIES INC",101001,"Technology","Computer Hardware","2013-12-31",2013,0.622188787239527,0.624331212851436,0.219354392277618,6.69598311593952,35.4221309148265,1.68814522981455,"False",3.1444697454334,"False",1.90150781166959,"False",9.35231588107016,"False",-0.471074261605782,"False"
"6646","MXWL",755086,"MAXWELL TECHNOLOGIES INC",101001,"Technology","Computer Hardware","2014-12-31",2014,0.567427652733119,0.476461017515036,-0.214676889375685,6.38643209200438,-42.4824489795918,1.67797038379957,"False",3.12559033911005,"False",1.85417575439075,"False",9.34553360082664,"False",-0.741369369276401,"False"
"6647","MXWL",755086,"MAXWELL TECHNOLOGIES INC",101001,"Technology","Computer Hardware","2015-12-31",2015,0.525344014696564,0.543407882752007,-0.727080349003777,5.44901679906238,-9.82009761339721,1.67008010728561,"False",3.10283319837715,"False",1.69543518855866,"False",9.34838274838264,"False",-0.609895075742498,"False"
"6648","MXWL",755086,"MAXWELL TECHNOLOGIES INC",101001,"Technology","Computer Hardware","2016-12-31",2016,0.384762269829777,0.617878784907436,-0.743802949482272,3.80433009099467,-6.88354355621177,1.64326170620917,"False",3.10208170760564,"False",1.33613991562787,"False",9.34863850767342,"False",-0.481462981689072,"False"
"6649","MXWL",755086,"MAXWELL TECHNOLOGIES INC",101001,"Technology","Computer Hardware","2017-12-31",2017,0.27568057104183,0.519174534949267,-1.21558624577227,3.67440811724915,-4.73845440422917,1.62194535009409,"False",3.08064429577483,"False",1.30139206316296,"False",9.34882529296249,"False",-0.655515161502969,"False"
"6650","MXWL",755086,"MAXWELL TECHNOLOGIES INC",101001,"Technology","Computer Hardware","2018-12-31",2018,0.194605786320245,1.06660252287154,-0.890741146937681,2.20465014257513,-2.32390746415673,1.60580233757191,"False",3.09545411034945,"False",0.7905688308113,"False",9.34903549976643,"False",0.0644783845214698,"False"
"6673","Mark",652365,"REMARK HOLDINGS, INC.",101002,"Technology","Online Media","2011-12-31",2011,-1.21950810181003,0.136035209454418,-1.17821289982198,0.864359515168851,-2.90949114588538,1.27193268996418,"True",3.08235936907483,"False",-0.145766491206472,"False",9.3489845237955,"False",-1.99484153370592,"False"
"6674","Mark",652365,"REMARK HOLDINGS, INC.",101002,"Technology","Online Media","2012-12-31",2012,-0.987819017403987,0.217515981187581,-0.914169163173525,0.0758285099998289,-1.90336763707891,1.33485114114369,"False",3.09439332575656,"False",-2.57928093567995,"False",9.34907210680982,"False",-1.52548295442817,"False"
"6675","Mark",652365,"REMARK HOLDINGS, INC.",101002,"Technology","Online Media","2013-12-31",2013,-0.848484848484848,0.0626321950017455,-0.900685374369585,0.264839001681107,-5.17383776022972,1.37086709402868,"False",3.09500398844433,"False",-1.32863317844964,"False",9.34878738444353,"False",-2.77047583592905,"False"
"6676","Mark",652365,"REMARK HOLDINGS, INC.",101002,"Technology","Online Media","2014-12-31",2014,-1.01832256627311,0.0955508512108275,-1.53231235274318,0.15466173005722,-2.97589456342669,1.32679028629035,"False",3.06599032816902,"False",-1.86651493366686,"False",9.3489787431106,"False",-2.34809669979731,"False"
"6677","Mark",652365,"REMARK HOLDINGS, INC.",101002,"Technology","Online Media","2015-12-31",2015,-0.234019833802043,0.152362824178507,-2.05831915172143,0.931339180521011,-2.51661652939867,1.5158367633999,"False",3.04116886143817,"False",-0.0711317495556132,"False",9.34901872442922,"False",-1.88149060132335,"False"
"6685","NANO",721571,"NANOMETRICS INC",101004,"Technology","Semiconductors","2011-12-31",2011,0.565984709285573,0.485528839662096,1.22167802385009,9.79816865417376,15.0776224507582,1.67770087400446,"False",3.18675296746702,"False",2.28219549619069,"False",9.35054914528134,"False",-0.722516591033325,"False"
"6686","NANO",721571,"NANOMETRICS INC",101004,"Technology","Semiconductors","2012-12-31",2012,0.371140934423829,0.627524212224756,0.187250996015936,7.66957433424198,77.0089361702128,1.64062456905901,"False",3.14308545990222,"False",2.03726111634785,"False",9.35591763495134,"False",-0.465973023501854,"False"
"6687","NANO",721571,"NANOMETRICS INC",101004,"Technology","Semiconductors","2013-12-31",2013,0.201172603240068,0.467398960273804,-0.607385143838557,6.19609274366681,-31.3639544747632,1.60711961648398,"False",3.1081957124099,"False",1.82391889075551,"False",9.34650438232984,"False",-0.760572081368934,"False"
"6688","NANO",721571,"NANOMETRICS INC",101004,"Technology","Semiconductors","2014-12-31",2014,0.320141016681897,0.4455304710314,-1.29885633191418,6.94728274480341,-12.9498541037342,1.63068858092112,"False",3.07681239710545,"False",1.9383506111565,"False",9.34811009008927,"False",-0.808489637033387,"False"
"6689","NANO",721571,"NANOMETRICS INC",101004,"Technology","Semiconductors","2015-12-31",2015,0.403235119300331,0.507612370016597,0.119179487179487,7.68685128205128,127.035283993115,1.64682703813409,"False",3.14014388912064,"False",2.0395112434973,"False",9.36023320276794,"False",-0.678037173823793,"False"
"6690","NANO",721571,"NANOMETRICS INC",101004,"Technology","Semiconductors","2016-12-31",2016,0.444029461835111,0.386737714270865,1.75068580288634,8.79135689579772,14.3143903712956,1.65465576151675,"False",3.20836873052242,"False",2.17376906790616,"False",9.35048280472259,"False",-0.9500085566247,"False"
"6691","NANO",721571,"NANOMETRICS INC",101004,"Technology","Semiconductors","2017-12-31",2017,0.50954636598762,0.406227587526197,1.16524557274586,9.97804699255373,21.3860499304682,1.66710205449001,"False",3.18441926038311,"False",2.30038737904429,"False",9.35109730886517,"False",-0.900841716026349,"False"
"6692","NANO",721571,"NANOMETRICS INC",101004,"Technology","Semiconductors","2018-12-31",2018,0.532625189681335,0.465333369030727,2.34341463414634,13.1919918699187,11.66246877602,1.67144971896903,"False",3.23204578457356,"False",2.57960996896835,"False",9.35025226399738,"False",-0.765001207614335,"False"
"6693","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2010-12-31",2010,0.302729445795586,0.250236713353971,0.920250986742233,7.36447053267213,27.2678870889695,1.62727366329798,"False",3.174224131092,"False",1.99666715767286,"False",9.35160813382174,"False",-1.38534795568694,"False"
"6694","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2011-12-31",2011,0.263172987124597,0.270852943691608,0.776043557168784,8.44887807292526,33.4388447146866,1.61947186949291,"False",3.16817416860644,"False",2.13403366011916,"False",9.35214378792219,"False",-1.30617924859094,"False"
"6695","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2012-12-31",2012,0.268768159879325,0.295878147105164,0.732958195434919,9.30004797645088,35.2134680541842,1.62057911861702,"False",3.16635947553787,"False",2.23001955890406,"False",9.35229777642955,"False",-1.21780757460071,"False"
"6696","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2013-12-31",2013,0.249019203588103,0.254448920305188,0.641175112087982,9.33780888899507,49.9395553513097,1.61666544010997,"False",3.16248269017969,"False",2.23407163039319,"False",9.35357468189911,"False",-1.36865516920571,"False"
"6697","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2014-12-31",2014,0.270089612371358,0.281253411940139,0.988528861728182,9.73295565693002,31.4507762025757,1.62084044679329,"False",3.17707588846614,"False",2.27551761748309,"False",9.35197125007642,"False",-1.26849919419437,"False"
"6698","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2015-12-31",2015,0.261923464222041,0.293031401574844,0.740370566108123,9.52417073398203,38.7508651928366,1.61922442929516,"False",3.16667190849218,"False",2.25383285517351,"False",9.35260465450604,"False",-1.22747550309725,"False"
"6699","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2016-12-31",2016,0.240188191083041,0.280234295014367,0.641309066104428,9.52017704328414,48.0579515072401,1.6149104177154,"False",3.16248835917017,"False",2.25341344561398,"False",9.35341161803497,"False",-1.27212925779953,"False"
"6700","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2017-12-31",2017,0.256255290679339,0.206233103632266,0.398905523377503,9.81364975225859,104.360550456965,1.61810120422987,"False",3.15217678607102,"False",2.2837742484491,"False",9.35827945387502,"False",-1.57874817890607,"False"
"6701","NATI",56422,"NATIONAL INSTRUMENTS CORP",101003,"Technology","Application Software","2018-12-31",2018,0.260848414495867,0.204755836488269,1.16344523312874,10.1980281225145,39.0048441540853,1.61901149061567,"False",3.1843447194351,"False",2.32219438027914,"False",9.35262668419504,"False",-1.58593705121802,"False"
"6899","NLST",164920,"NETLIST INC",101004,"Technology","Semiconductors","2012-12-31",2012,0.534267982319061,0.665268722569552,-0.501956701253007,1.32384303306646,-1.47423074172091,1.67175847419067,"False",3.11289535283531,"False",0.280538895400851,"False",9.34910946082721,"False",-0.407564225860759,"False"
"6900","NLST",164920,"NETLIST INC",101004,"Technology","Semiconductors","2013-12-31",2013,0.607468175388967,0.306888605518831,-0.348628606586574,0.746348887665555,-2.12260263793424,1.68542023742482,"False",3.11969101794756,"False",-0.292562110269705,"False",9.3490530230647,"False",-1.18127044571324,"False"
"6901","NLST",164920,"NETLIST INC",101004,"Technology","Semiconductors","2014-12-31",2014,0.41140253663342,0.158223179511389,-0.381624652639937,0.476255458515284,-1.93907808334959,1.64839933803411,"False",3.11823249259352,"False",-0.741800891157493,"False",9.34906899834808,"False",-1.84374871408208,"False"
"6922","NOVT",728364,"NOVANTA INC",101001,"Technology","Computer Hardware","2011-12-31",2011,0.557191760185709,0.609285722787743,0.862574056982941,9.05939444460984,11.8598512408104,1.67605697456791,"False",3.17180878989597,"False",2.20380227947782,"False",9.35026942496922,"False",-0.495467954157579,"False"
"6923","NOVT",728364,"NOVANTA INC",101001,"Technology","Computer Hardware","2012-12-31",2012,0.445833580276181,0.776512614969844,0.575730787364451,7.18399339933993,15.0417524823421,1.65500057346149,"False",3.15970920835528,"False",1.97185541219936,"False",9.3505460275422,"False",-0.252942390588664,"False"
"6924","NOVT",728364,"NOVANTA INC",101001,"Technology","Computer Hardware","2013-12-31",2013,0.501432127706193,0.626994511072421,0.212495639027794,9.21357134550529,52.8952031741688,1.66556896538441,"False",3.14417415967597,"False",2.22067754334616,"False",9.3538307710642,"False",-0.466817492657996,"False"
"6925","NOVT",728364,"NOVANTA INC",101001,"Technology","Computer Hardware","2014-12-31",2014,0.54836308397301,0.417777554879407,-0.705985095482068,10.6167326502096,-20.8502985320798,1.67440367232574,"False",3.10378038535249,"False",2.36243130842114,"False",9.34742148787682,"False",-0.872806153467893,"False"
"6926","NOVT",728364,"NOVANTA INC",101001,"Technology","Computer Hardware","2015-12-31",2015,0.561912773858597,0.515872729763441,1.02262612341,10.727251844833,13.3186505685807,1.6769399349476,"False",3.17849698752355,"False",2.37278740499729,"False",9.35039624784575,"False",-0.661895191668401,"False"
"6927","NOVT",728364,"NOVANTA INC",101001,"Technology","Computer Hardware","2016-12-31",2016,0.570554251627561,0.353071629064068,0.63020564816406,11.0201638311279,33.3224560287234,1.67855411395562,"False",3.16201834873389,"False",2.39972667032278,"False",9.35213368775606,"False",-1.04108432743768,"False"
"6928","NOVT",728364,"NOVANTA INC",101001,"Technology","Computer Hardware","2017-12-31",2017,0.461136117506051,0.203213151927438,1.70212585034014,14.7757936507937,29.3750312234601,1.65792049794961,"False",3.20640388682276,"False",2.69299027763928,"False",9.35179107130884,"False",-1.59349984131997,"False"
"6929","NOVT",728364,"NOVANTA INC",101001,"Technology","Computer Hardware","2018-12-31",2018,0.548671717789365,0.164782157142544,1.3844050404533,17.3184393764271,45.5069131931011,1.67446151477487,"False",3.19345204393627,"False",2.85177179378744,"False",9.35319049705848,"False",-1.80313093713448,"False"
"6930","NOW",617429,"ServiceNow, Inc.",101003,"Technology","Application Software","2013-12-31",2013,0.0554910841129814,0.051981244721072,-0.544308678169179,3.13589678439982,-102.901170321946,1.57748076441821,"False",3.1110100994643,"False",1.1429151888087,"False",9.34024176383626,"False",-2.95687230390175,"False"
"6931","NOW",617429,"ServiceNow, Inc.",101003,"Technology","Application Software","2014-12-31",2014,0.03852038810965,0.0434657028530961,-1.23412562257774,4.6958167945477,-54.9781957028659,1.57397025180468,"False",3.07979242585919,"False",1.54667206867867,"False",9.34444144230624,"False",-3.13578309202862,"False"
"6932","NOW",617429,"ServiceNow, Inc.",101003,"Technology","Application Software","2015-12-31",2015,0.0568284697950031,0.0420548588106536,-1.27435796043718,6.45752795531017,-67.9244001193392,1.57775688928346,"False",3.07794128135221,"False",1.86524657510124,"False",9.34330865319949,"False",-3.16878035082807,"False"
"6933","NOW",617429,"ServiceNow, Inc.",101003,"Technology","Application Software","2016-12-31",2016,0.080044567543873,0.0316365743315173,-2.74596427507796,8.45122890021221,-27.0724570871883,1.58253811744314,"False",3.00776201176878,"False",2.13431186277265,"False",9.34687883097291,"False",-3.45344141212393,"False"
"6934","NOW",617429,"ServiceNow, Inc.",101003,"Technology","Application Software","2017-12-31",2017,0.0801305262031212,0.034890615253744,-0.871210733526547,11.2926507033185,-149.66528186837,1.58255577774922,"False",3.09633755825371,"False",2.42415213389202,"False",9.33612656781415,"False",-3.35553738983908,"False"
"6935","NOW",617429,"ServiceNow, Inc.",101003,"Technology","Application Software","2018-12-31",2018,0.111011203514181,0.0350918048855174,-0.15015235960604,14.6689588892297,-1185.79555104666,1.58888015155921,"False",3.12841966963513,"False",2.68573362094049,"False",9.24031331470227,"True",-3.34978765481588,"False"
"6944","NPTN",364355,"NEOPHOTONICS CORP",101004,"Technology","Semiconductors","2011-12-31",2011,0.44631816032543,1.6957091357078,-1.42264229352299,8.99064311929059,-3.21936162087394,1.6550931685191,"False",3.0710887740423,"False",2.19618438310958,"False",9.34895754803697,"False",0.528101022489587,"False"
"6945","NPTN",364355,"NEOPHOTONICS CORP",101004,"Technology","Semiconductors","2013-12-31",2013,0.563225654888544,0.807872612629078,-1.10770967741935,9.10458064516129,-6.37351116805964,1.67718534159504,"False",3.08558679502654,"False",2.20877765447597,"False",9.34868292229783,"False",-0.213350890527593,"False"
"6946","NPTN",364355,"NEOPHOTONICS CORP",101004,"Technology","Semiconductors","2014-12-31",2014,0.66373950343016,1.46925570279195,-0.614126880313931,9.5355507801551,-5.50374866879659,1.69579703190554,"False",3.10789443612614,"False",2.25502700142764,"False",9.34875865837845,"False",0.384755947933718,"False"
"6947","NPTN",364355,"NEOPHOTONICS CORP",101004,"Technology","Semiconductors","2015-12-31",2015,0.651641813746424,0.503786971060098,0.0948146616346999,8.77420772372435,114.539247546347,1.69357520858753,"False",3.13908890673376,"False",2.17181647738107,"False",9.3591569647358,"False",-0.685601776731706,"False"
"6948","NPTN",364355,"NEOPHOTONICS CORP",101004,"Technology","Semiconductors","2016-12-31",2016,0.708731679487934,0.498864212748872,-0.00490454088712379,9.84312646538112,-2204.07990243902,1.70401710192291,"False",3.13475948803596,"False",2.28677339082026,"False",9.13626124945343,"True",-0.695421339001376,"False"
"6949","NPTN",364355,"NEOPHOTONICS CORP",101004,"Technology","Semiconductors","2017-12-31",2017,0.381116408117076,0.680431574410138,-1.22799382929244,6.74389261126845,-5.35833311458197,1.64255653622638,"False",3.08007425730539,"False",1.90863729697675,"False",9.34877132013082,"False",-0.385028013878501,"False"
"6950","NPTN",364355,"NEOPHOTONICS CORP",101004,"Technology","Semiconductors","2018-12-31",2018,0.557910715963544,0.547767035746243,-0.966617933723197,7.14469253942938,-6.70378623645072,1.67619148955458,"False",3.09201443864975,"False",1.96636977888553,"False",9.3486541615198,"False",-0.60190519967346,"False"
"6982","NTAP",183964,"NetApp, Inc.",101001,"Technology","Computer Hardware","2015-04-30",2015,0.287097117327944,0.401261328668641,1.74618023074524,19.0926099158092,15.1931625,1.6241977403203,"False",3.20818658744772,"False",2.94930134477885,"False",9.35055918770342,"False",-0.913142371494372,"False"
"6983","NTAP",183964,"NetApp, Inc.",101001,"Technology","Computer Hardware","2016-04-30",2016,0.22984955664043,0.275030810896986,0.771043771043771,18.6734006734007,45.7431877729258,1.61285185818663,"False",3.16796375367347,"False",2.92710008737303,"False",9.35321097911361,"False",-1.29087214796613,"False"
"6984","NTAP",183964,"NetApp, Inc.",101001,"Technology","Computer Hardware","2017-04-30",2017,0.270093753291899,0.178836558824362,1.71174377224199,19.5409252669039,32.317920997921,1.6208412655873,"False",3.20679335605687,"False",2.97251099794513,"False",9.35204651034611,"False",-1.72128296944562,"False"
"6985","NTAP",183964,"NetApp, Inc.",101001,"Technology","Computer Hardware","2018-04-30",2018,0.295465919327395,0.138199711942252,0.420289855072464,21.445652173913,141.973448275862,1.62584561922898,"False",3.15309073982366,"False",3.06552192897357,"False",9.36151825424971,"False",-1.97905545200492,"False"
"6986","NTGR",591520,"NETGEAR, INC",101005,"Technology","Communication Equipment","2011-12-31",2011,0.950821005384148,0.501624326189464,2.40873141410946,31.1351365601603,13.9367966903073,1.74712297754967,"False",3.23462095399054,"False",3.43833697438065,"False",9.35044998244155,"False",-0.68990379365145,"False"
"6987","NTGR",591520,"NETGEAR, INC",101005,"Technology","Communication Equipment","2012-12-31",2012,0.965896909727626,0.493921887555785,2.23343742741374,32.8263091336103,17.6544010215048,1.7497468795292,"False",3.22769480046448,"False",3.49123030160563,"False",9.35077308780813,"False",-0.705377896653583,"False"
"6988","NTGR",591520,"NETGEAR, INC",101005,"Technology","Communication Equipment","2013-12-31",2013,0.958829175541397,0.603129301229501,1.41771079387902,35.1656824483927,23.2346400565043,1.74851762534608,"False",3.19481764576967,"False",3.56007067660686,"False",9.35125788307711,"False",-0.505623675342087,"False"
"6989","NTGR",591520,"NETGEAR, INC",101005,"Technology","Communication Equipment","2014-12-31",2014,1.01408141800175,0.556456937159037,0.241130470572095,38.2361092056524,147.554972690032,1.75808733276475,"False",3.1454076316104,"False",3.64378033629254,"False",9.36199797989246,"False",-0.586165492825718,"False"
