"","Ticker","SimFinId","Company.Name","Sector","Industry","Fiscal.Year","Operating.Profit.Margin","Operating.Profit.Margin.out","Return.On.Capital","Return.On.Capital.t","Return.On.Capital.out","Return.On.Equity","Return.On.Equity.t","Return.On.Equity.out","Book.to.Market.Ratio","Book.to.Market.Ratio.t","Book.to.Market.Ratio.out","Receivable.Turnover","Receivable.Turnover.t","Receivable.Turnover.out","Return","Return2","Return3","Return4","Year.adj"
"1710","SSNC",721918,"SS&C Technologies Holdings Inc","Technology","Application Software",2014,0.260948270585431,FALSE,0.262738072847131,0.640483092974487,FALSE,0.379656485998797,0.724097321908202,FALSE,0.26363989551828,-1.0001572136835,FALSE,8.41759024785959,2.16597550407142,FALSE,0.330464326160816,0.286132552568539,0.251639694040682,1.28613255256854,2013
"1711","SSNC",721918,"SS&C Technologies Holdings Inc","Technology","Application Software",2015,0.164691063047032,FALSE,0.11322462191026,0.483778941224137,FALSE,0.259448116931045,0.637798520751666,FALSE,0.323107747483679,-0.850293598464369,FALSE,10.6008435867273,2.38934615419711,FALSE,0.211649466503411,0.565625,0.448285105291093,1.565625,2014
"1712","SSNC",721918,"SS&C Technologies Holdings Inc","Technology","Application Software",2016,0.194875107665805,FALSE,0.185710394849407,0.570530331138649,FALSE,0.380992376619271,0.724945617241001,FALSE,0.383741229008075,-0.717597788209117,FALSE,8.71684191325735,2.19970581426384,FALSE,-0.135074626865672,-0.127678210483762,-0.136596898471431,0.872321789516238,2015
"1713","SSNC",721918,"SS&C Technologies Holdings Inc","Technology","Application Software",2017,0.236921258644,FALSE,0.222883652555553,0.606307218371865,FALSE,0.389424136390709,0.730254578369919,FALSE,0.313580348735713,-0.872843235196124,FALSE,6.94258765804556,1.98074000082195,FALSE,0.418203967977724,0.259573474470735,0.230773151330343,1.25957347447073,2016
"1714","SSNC",721918,"SS&C Technologies Holdings Inc","Technology","Application Software",2018,0.154014790564438,FALSE,0.161548417460878,0.544629175638262,FALSE,0.449672489082969,0.766123480085259,FALSE,0.41661712894946,-0.652391408776433,FALSE,14.0266502665027,2.66250646647882,FALSE,0.116273352999017,0.27889634601044,0.245997476318362,1.27889634601044,2017
"1715","SSNT",511627,"SilverSun Technologies, Inc.","Technology","Application Software",2014,0.0279961948909824,FALSE,40.5839501134628,3.43651390216916,TRUE,964.797956783772,9.88125540926885,TRUE,0.0156783989360419,-2.12142993740479,FALSE,13.6278276262289,2.63428485751274,FALSE,0.693076923076923,-0.0196078431372548,-0.0198026272961793,0.980392156862745,2013
"1716","SSNT",511627,"SilverSun Technologies, Inc.","Technology","Application Software",2015,0.0151453683748148,FALSE,6.33328387427912,1.85016155144156,FALSE,10.7509980267567,2.2070707782557,FALSE,0.131528788452406,-1.44515090927944,FALSE,13.1788263294451,2.60152925506315,FALSE,10.9078661451543,33.5,3.54095932403731,34.5,2014
"1717","SSNT",511627,"SilverSun Technologies, Inc.","Technology","Application Software",2016,0.0383957315477389,FALSE,3.99096441060876,1.58620489217278,FALSE,4.42980940128729,1.64233474240678,FALSE,0.370405185194955,-0.745310538159315,FALSE,13.7738490397412,2.6447103203251,FALSE,0.116788321167883,-0.0115652173913044,-0.0116326146646311,0.988434782608696,2015
"1718","SSNT",511627,"SilverSun Technologies, Inc.","Technology","Application Software",2017,0.0298675876192915,FALSE,4.73155053974485,1.67880850651531,FALSE,5.06426077329245,1.71727041060857,FALSE,0.222572353464801,-1.11854747672524,FALSE,13.9317778352516,2.65586491474042,FALSE,0.436933333333333,0.235820895522388,0.211735442000248,1.23582089552239,2016
"1719","SSNT",511627,"SilverSun Technologies, Inc.","Technology","Application Software",2018,0.011855153687611,FALSE,4.32992267686755,1.62989657427339,FALSE,5.50577124650942,1.7657913612453,FALSE,0.396935545080358,-0.690915154190081,FALSE,17.547890181859,2.88219436554587,FALSE,-0.444976076555024,-0.134146341463415,-0.144039370222938,0.865853658536585,2017
