"","Ticker","Year","SimFinId","Return"
"6620","DYNT","2009",286288,1.77354838709677
"6621","DYNT","2010",286288,-0.292247191011236
"6622","DYNT","2011",286288,0.0793650793650794
"6623","DYNT","2012",286288,3.27942942942943
"6624","DYNT","2013",286288,0.399662731871838
"6625","DYNT","2014",286288,-0.0716229116945108
"6626","DYNT","2015",286288,-0.231168831168831
"6627","DYNT","2016",286288,-0.145485618704774
"6628","DYNT","2017",286288,0.227234042553191
"6629","DYNT","2018",286288,-0.0586206896551724
"6630","DYNT","2019",286288,-0.274542253521127
"6631","EA","2007",372651,0.150709219858156
"6632","EA","2008",372651,-0.723591245907289
"6633","EA","2009",372651,0.105919003115265
"6634","EA","2010",372651,-0.0894941634241245
"6635","EA","2011",372651,0.24840918732198
"6636","EA","2012",372651,-0.31021377672209
"6637","EA","2013",372651,0.553148273527421
"6638","EA","2014",372651,1.05305676855895
"6639","EA","2015",372651,0.456240728968002
"6640","EA","2016",372651,0.17237272997916
"6641","EA","2017",372651,0.321177062374246
"6642","EA","2018",372651,-0.256617993405558
"6643","EA","2019",372651,0.316109816109816
"6644","EAF","2018",910562,-0.161050847457627
"6645","EAF","2019",910562,0.150580875781948
"6646","EB","2018",909936,-0.2275
"6647","EB","2019",909936,-0.305434782608696
"6648","EBAY","2007",104109,0.0932147562582345
"6649","EBAY","2008",104109,-0.582660687593423
"6650","EBAY","2009",104109,0.67712045616536
"6651","EBAY","2010",104109,0.17327150084317
"6652","EBAY","2011",104109,0.075150655795817
"6653","EBAY","2012",104109,0.654152921982089
"6654","EBAY","2013",104109,0.0470419847328245
"6655","EBAY","2014",104109,0.0209205020920502
"6656","EBAY","2015",104109,0.168322100035474
"6657","EBAY","2016",104109,0.0951678347473258
"6658","EBAY","2017",104109,0.265169292658398
"6659","EBAY","2018",104109,-0.26460571129159
"6660","EBAY","2019",104109,0.348282097649186
"6661","EBF","2007",90209,-0.24370430544273
"6662","EBF","2008",90209,-0.300933552992861
"6663","EBF","2009",90209,0.437654830718415
"6664","EBF","2010",90209,0.0356516656925776
"6665","EBF","2011",90209,-0.192708333333333
"6666","EBF","2012",90209,0.200873362445415
"6667","EBF","2013",90209,0.14168247944339
"6668","EBF","2014",90209,-0.189822755860492
"6669","EBF","2015",90209,0.470154753131909
"6670","EBF","2016",90209,0.00964043772798333
"6671","EBF","2017",90209,0.235632183908046
"6672","EBF","2018",90209,-0.0311750599520384
"6673","EBF","2019",90209,0.0998427672955977
"6674","EBIX","2007",147655,1.5780497083439
"6675","EBIX","2008",147655,-0.0306853715217364
"6676","EBIX","2009",147655,1.0345875
"6677","EBIX","2010",147655,0.425045153521975
"6678","EBIX","2011",147655,-0.0720871751886001
"6679","EBIX","2012",147655,-0.283076923076923
"6680","EBIX","2013",147655,-0.107185990338164
"6681","EBIX","2014",147655,0.195785180149558
"6682","EBIX","2015",147655,0.945326278659612
"6683","EBIX","2016",147655,0.788833437305053
"6684","EBIX","2017",147655,0.38588850174216
"6685","EBIX","2018",147655,-0.459179810725552
"6686","EBIX","2019",147655,0.149883720930233
"6687","ECA","2007",897579,0.530442597169175
"6688","ECA","2008",897579,-0.314386170524465
"6689","ECA","2009",897579,-0.192490289167026
"6690","ECA","2010",897579,-0.126752162242768
"6691","ECA","2011",897579,-0.366010854816825
"6692","ECA","2012",897579,0.0473186119873817
"6693","ECA","2013",897579,-0.0993561168895493
"6694","ECA","2014",897579,-0.228048780487805
"6695","ECA","2015",897579,-0.627641099855282
"6696","ECA","2016",897579,1.34103585657371
"6697","ECA","2017",897579,0.113689482470785
"6698","ECA","2018",897579,-0.568083519761372
"6699","ECA","2019",897579,0.293525
"6700","ECL","2007",378133,0.143473451327434
"6701","ECL","2008",378133,-0.301761252446184
"6702","ECL","2009",378133,0.26484593837535
"6703","ECL","2010",378133,0.133910726182545
"6704","ECL","2011",378133,0.156132727631839
"6705","ECL","2012",378133,0.247298919567827
"6706","ECL","2013",378133,0.442761173567316
"6707","ECL","2014",378133,0.0202259123382892
"6708","ECL","2015",378133,0.105358678001719
"6709","ECL","2016",378133,0.0508414526129317
"6710","ECL","2017",378133,0.148831696579749
"6711","ECL","2018",378133,0.110581222056632
"6712","ECL","2019",378133,0.216494845360825
"6713","ECYT","2018",760760,2.75430359937402
"6714","ED","2007",378121,0.0633832086450541
"6715","ED","2008",378121,-0.153088446542171
"6716","ED","2009",378121,0.28724358974359
"6717","ED","2010",378121,0.136015744587798
"6718","ED","2011",378121,0.294815112540193
"6719","ED","2012",378121,-0.0666666666666667
"6720","ED","2013",378121,0.0274021352313167
"6721","ED","2014",378121,0.242611060743427
"6722","ED","2015",378121,0.0116490166414524
"6723","ED","2016",378121,0.19592795614722
"6724","ED","2017",378121,0.189772110689094
"6725","ED","2018",378121,-0.0640707964601771
"6726","ED","2019",378121,0.120938155136268
"6727","EEFT","2007",484269,0.00334448160535122
"6728","EEFT","2008",484269,-0.610141034251175
"6729","EEFT","2009",484269,0.887360275150473
"6730","EEFT","2010",484269,-0.216531895777179
"6731","EEFT","2011",484269,0.0547945205479453
"6732","EEFT","2012",484269,0.264059989287627
"6733","EEFT","2013",484269,0.986301369863014
"6734","EEFT","2014",484269,0.157983547774731
"6735","EEFT","2015",484269,0.313327289211242
"6736","EEFT","2016",484269,0.0189926842993811
"6737","EEFT","2017",484269,0.161703887510339
"6738","EEFT","2018",484269,0.219826045514119
"6739","EEFT","2019",484269,0.417536534446764
"6740","EEI","2007",55609,0.0504587155963302
"6741","EEI","2008",55609,0.105640107430618
"6742","EEI","2009",55609,0.281905158069884
"6743","EEI","2010",55609,0.044685172647258
"6744","EEI","2011",55609,0.0890052356020943
"6745","EEI","2012",55609,-0.292251372788286
"6746","EEI","2013",55609,0.00349650349650354
"6747","EEI","2014",55609,-0.123783044667274
"6748","EEI","2015",55609,0.193979933110368
"6749","EEI","2016",55609,0.0870425321463898
"6750","EEI","2017",55609,0.0331753554502369
"6751","EEI","2018",55609,0.11590593692375
"6752","EEI","2019",55609,-0.0123456790123457
"6753","EFH","2007",352819,0.436923076923077
"6754","EFH","2008",352819,-0.0714285714285714
"6755","EFH","2009",352819,0.0538461538461538
"6756","EFH","2010",352819,-0.160583941605839
"6757","EFH","2011",352819,-0.62280701754386
"6758","EFH","2012",352819,-0.590909090909091
"6759","EFH","2013",352819,-0.583333333333333
"6760","EFH","2014",352819,16.3157894736842
"6761","EFH","2015",352819,0.0015255530129673
"6762","EFH","2016",352819,-0.154607768469155
"6763","EFH","2017",352819,0.157657657657658
"6764","EFH","2018",352819,-0.997626582278481
"6765","EFOI","2007",807596,0.127527216174184
"6766","EFOI","2008",807596,-0.842681258549932
"6767","EFOI","2009",807596,-0.442608695652174
"6768","EFOI","2010",807596,0.461538461538462
"6769","EFOI","2011",807596,-0.789473684210526
"6770","EFOI","2012",807596,-0.128491620111732
"6771","EFOI","2013",807596,1.9375
"6772","EFOI","2014",807596,-0.9014
"6773","EFOI","2015",807596,1.86458333333333
"6774","EFOI","2016",807596,-0.686346863468635
"6775","EFOI","2017",807596,-0.424882629107981
"6776","EFOI","2018",807596,-0.74734693877551
"6777","EFOI","2019",807596,0.936507936507936
"6778","EFX","2007",378137,-0.0982716049382716
"6779","EFX","2008",378137,-0.264608599779493
"6780","EFX","2009",378137,0.148723640399556
"6781","EFX","2010",378137,0.151845906902087
"6782","EFX","2011",378137,0.100922560805144
"6783","EFX","2012",378137,0.392231530845392
"6784","EFX","2013",378137,0.272644598035649
"6785","EFX","2014",378137,0.187382160986222
"6786","EFX","2015",378137,0.382942116259063
"6787","EFX","2016",378137,0.0876091703056769
"6788","EFX","2017",378137,0.00750484863816509
"6789","EFX","2018",378137,-0.198696792756199
"6790","EFX","2019",378137,0.30169157497126
"6791","EGAN","2007",233349,-0.656488549618321
"6792","EGAN","2008",233349,-0.444444444444444
"6793","EGAN","2009",233349,3.16
"6794","EGAN","2010",233349,0.298076923076923
"6795","EGAN","2011",233349,4.90598290598291
"6796","EGAN","2012",233349,-0.362606232294618
"6797","EGAN","2013",233349,1.29596412556054
"6798","EGAN","2014",233349,-0.492156862745098
"6799","EGAN","2015",233349,-0.148
"6800","EGAN","2016",233349,-0.505882352941176
"6801","EGAN","2017",233349,1.5609756097561
"6802","EGAN","2018",233349,0.22803738317757
"6803","EGAN","2019",233349,0.637931034482759
"6804","EGHT","2007",36662,-0.239316239316239
"6805","EGHT","2008",36662,-0.496842105263158
"6806","EGHT","2009",36662,2
"6807","EGHT","2010",36662,0.535483870967742
"6808","EGHT","2011",36662,0.293877551020408
"6809","EGHT","2012",36662,1.27076923076923
"6810","EGHT","2013",36662,0.332020997375328
"6811","EGHT","2014",36662,-0.0993117010816126
"6812","EGHT","2015",36662,0.239231135546993
"6813","EGHT","2016",36662,0.280214861235452
"6814","EGHT","2017",36662,-0.0275862068965517
"6815","EGHT","2018",36662,0.265964912280702
"6816","EGHT","2019",36662,0.144475920679887
"6817","EGLT","2014",286194,-0.5448
"6818","EGLT","2015",286194,0.964349376114082
"6819","EGLT","2016",286194,-0.283707865168539
"6820","EGLT","2017",286194,-0.869281045751634
"6821","EGLT","2018",286194,-0.9975
"6822","EGLT","2019",286194,2.2
"6823","EGP","2007",899359,-0.183882374837149
"6824","EGP","2008",899359,-0.099904397705545
"6825","EGP","2009",899359,0.131800336511498
"6826","EGP","2010",899359,0.150259067357513
"6827","EGP","2011",899359,0.0677290836653385
"6828","EGP","2012",899359,0.258100810081008
"6829","EGP","2013",899359,0.0979711204532992
"6830","EGP","2014",899359,0.138044799444348
"6831","EGP","2015",899359,-0.0884064810445179
"6832","EGP","2016",899359,0.384643310945725
"6833","EGP","2017",899359,0.225397681315718
"6834","EGP","2018",899359,0.0663881675510897
"6835","EGP","2019",899359,0.24360819037078
"6836","EGY","2007",699964,-0.316176470588235
"6837","EGY","2008",699964,0.6
"6838","EGY","2009",699964,-0.388306451612903
"6839","EGY","2010",699964,0.543103448275862
"6840","EGY","2011",699964,-0.168044077134986
"6841","EGY","2012",699964,0.386217948717949
"6842","EGY","2013",699964,-0.229306487695749
"6843","EGY","2014",699964,-0.338171262699565
"6844","EGY","2015",699964,-0.646017699115044
"6845","EGY","2016",699964,-0.345911949685535
"6846","EGY","2017",699964,-0.342358490566038
"6847","EGY","2018",699964,1.02758620689655
"6848","EGY","2019",699964,0.588652482269504
"6849","EHTH","2007",979798,0.585679012345679
"6850","EHTH","2008",979798,-0.58525921299188
"6851","EHTH","2009",979798,0.241874527588813
"6852","EHTH","2010",979798,-0.145180722891566
"6853","EHTH","2011",979798,0.0272536687631026
"6854","EHTH","2012",979798,0.832
"6855","EHTH","2013",979798,0.666308243727599
"6856","EHTH","2014",979798,-0.464086021505376
"6857","EHTH","2015",979798,-0.603180914512922
"6858","EHTH","2016",979798,0.0856269113149847
"6859","EHTH","2017",979798,0.608333333333333
"6860","EHTH","2018",979798,1.20424555364314
"6861","EHTH","2019",979798,0.642255005268704
"6862","EIGI","2013",74731,0.289090909090909
"6863","EIGI","2014",74731,0.315488936473947
"6864","EIGI","2015",74731,-0.409189189189189
"6865","EIGI","2016",74731,-0.141274238227147
"6866","EIGI","2017",74731,-0.0508474576271186
"6867","EIGI","2018",74731,-0.208333333333333
"6868","EIGI","2019",74731,0.105182926829268
"6869","EIX","2007",378134,0.181394845137535
"6870","EIX","2008",378134,-0.373920390536988
"6871","EIX","2009",378134,0.124726818607555
"6872","EIX","2010",378134,0.136726546906188
"6873","EIX","2011",378134,0.0967368961973278
"6874","EIX","2012",378134,0.11223391533126
"6875","EIX","2013",378134,0.0571634508760256
"6876","EIX","2014",378134,0.453810247503257
"6877","EIX","2015",378134,-0.062567297338871
"6878","EIX","2016",378134,0.262975926242103
"6879","EIX","2017",378134,-0.0876184503901896
"6880","EIX","2018",378134,-0.0696605374823197
"6881","EIX","2019",378134,0.113074047703809
"6882","EL","2007",172930,0.0918315082104917
"6883","EL","2008",172930,-0.26256985934102
"6884","EL","2009",172930,0.571403817445084
"6885","EL","2010",172930,0.689774300538694
"6886","EL","2011",172930,0.478841018774379
"6887","EL","2012",172930,0.0643007730147575
"6888","EL","2013",172930,0.260314830157415
"6889","EL","2014",172930,0.0273369782637686
"6890","EL","2015",172930,0.163683866753756
"6891","EL","2016",172930,-0.105832278845048
"6892","EL","2017",172930,0.66502718094745
"6893","EL","2018",172930,0.0315731745534315
"6894","EL","2019",172930,0.277752117013087
"6895","ELMD","2010",187864,-0.123456790123457
"6896","ELMD","2011",187864,0.0298507462686567
"6897","ELMD","2012",187864,-0.613180515759312
"6898","ELMD","2013",187864,1.48175182481752
"6899","ELMD","2014",187864,-0.189969604863222
"6900","ELMD","2015",187864,-0.29368029739777
"6901","ELMD","2016",187864,0.98974358974359
"6902","ELMD","2017",187864,0.564432989690722
"6903","ELMD","2018",187864,-0.16006600660066
"6904","ELMD","2019",187864,0.0300000000000001
"6905","ELS","2007",446592,-0.120885149963424
"6906","ELS","2008",446592,-0.0867941111843551
"6907","ELS","2009",446592,0.421502590673575
"6908","ELS","2010",446592,0.189385037211124
"6909","ELS","2011",446592,0.289744499645138
"6910","ELS","2012",446592,0.0921787709497208
"6911","ELS","2013",446592,0.154502648616833
"6912","ELS","2014",446592,0.492557883131202
"6913","ELS","2015",446592,0.343165606323501
"6914","ELS","2016",446592,0.137733574442435
"6915","ELS","2017",446592,0.289659958362248
"6916","ELS","2018",446592,0.138228699551569
"6917","ELS","2019",446592,0.200384455527847
"6918","ELY","2007",434282,0.213013698630137
"6919","ELY","2008",434282,-0.449683726279471
"6920","ELY","2009",434282,-0.180064308681672
"6921","ELY","2010",434282,0.0587467362924282
"6922","ELY","2011",434282,-0.314883148831488
"6923","ELY","2012",434282,0.157522123893805
"6924","ELY","2013",434282,0.275602409638554
"6925","ELY","2014",434282,-0.0829383886255923
"6926","ELY","2015",434282,0.220645161290323
"6927","ELY","2016",434282,0.143451143451144
"6928","ELY","2017",434282,0.259693417493237
"6929","ELY","2018",434282,0.0957142857142858
"6930","ELY","2019",434282,0.0486842105263158
"6931","EMC","2007",261451,0.403787878787879
"6932","EMC","2008",261451,-0.43374797187669
"6933","EMC","2009",261451,0.689555125725338
"6934","EMC","2010",261451,0.292325056433409
"6935","EMC","2011",261451,-0.0593886462882096
"6936","EMC","2012",261451,0.154197080291971
"6937","EMC","2013",261451,-0.00627205017640153
"6938","EMC","2014",261451,0.20994806232521
"6939","EMC","2015",261451,-0.122524337025848
"6940","EMC","2016",261451,0.155029585798817
"6941","EME","2007",446597,-0.172329246935201
"6942","EME","2008",446597,-0.0511844331641286
"6943","EME","2009",446597,0.168549087749783
"6944","EME","2010",446597,0.0580503833515882
"6945","EME","2011",446597,-0.0817094017094018
"6946","EME","2012",446597,0.280349981771783
"6947","EME","2013",446597,0.205657708628006
"6948","EME","2014",446597,0.0563413484205563
"6949","EME","2015",446597,0.0845481049562681
"6950","EME","2016",446597,0.503384094754653
"6951","EME","2017",446597,0.147350761918076
"6952","EME","2018",446597,-0.268616697135893
"6953","EME","2019",446597,0.2454885938032
"6954","EMN","2007",122948,0.0860648848545974
"6955","EMN","2008",122948,-0.421890383984247
"6956","EMN","2009",122948,1.00251256281407
"6957","EMN","2010",122948,0.425365853658537
"6958","EMN","2011",122948,-0.0391140433553251
"6959","EMN","2012",122948,0.718796618597712
"6960","EMN","2013",122948,0.172556875089426
"6961","EMN","2014",122948,-0.037355248412402
"6962","EMN","2015",122948,-0.0902275417598316
"6963","EMN","2016",122948,0.159398496240601
"6964","EMN","2017",122948,0.249077004219409
"6965","EMN","2018",122948,-0.19287166862892
"6966","EMN","2019",122948,0.0616153205661947
"6967","EMR","2007",255983,0.30887352674524
"6968","EMR","2008",255983,-0.331920903954802
"6969","EMR","2009",255983,0.196214596949891
"6970","EMR","2010",255983,0.356199304750869
"6971","EMR","2011",255983,-0.166377365040791
"6972","EMR","2012",255983,0.131218905472637
"6973","EMR","2013",255983,0.331356560415122
"6974","EMR","2014",255983,-0.0907919232421596
"6975","EMR","2015",255983,-0.196070504527814
"6976","EMR","2016",255983,0.218406593406593
"6977","EMR","2017",255983,0.273155555555556
"6978","EMR","2018",255983,-0.119397659149301
"6979","EMR","2019",255983,0.172789115646259
"6980","ENDP","2007",530918,-0.033695652173913
"6981","ENDP","2008",530918,-0.0299850074962519
"6982","ENDP","2009",530918,-0.208943716268312
"6983","ENDP","2010",530918,0.728460793804453
"6984","ENDP","2011",530918,-0.0381615598885793
"6985","ENDP","2012",530918,-0.255675368898978
"6986","ENDP","2013",530918,1.54470011316484
"6987","ENDP","2014",530918,0.113650401482397
"6988","ENDP","2015",530918,-0.155702661701834
"6989","ENDP","2016",530918,-0.724397590361446
"6990","ENDP","2017",530918,-0.536205864751646
"6991","ENDP","2018",530918,-0.0641025641025641
"6992","ENDP","2019",530918,0.106060606060606
"6993","ENDP_old","2007",378135,-0.033695652173913
"6994","ENDP_old","2008",378135,-0.0299850074962519
"6995","ENDP_old","2009",378135,-0.208943716268312
"6996","ENDP_old","2010",378135,0.728460793804453
"6997","ENDP_old","2011",378135,-0.0381615598885793
"6998","ENDP_old","2012",378135,-0.255675368898978
"6999","ENDP_old","2013",378135,1.54470011316484
"7000","ENDP_old","2014",378135,0.113650401482397
"7001","ENDP_old","2015",378135,-0.155702661701834
"7002","ENDP_old","2016",378135,-0.724397590361446
"7003","ENDP_old","2017",378135,-0.536205864751646
"7004","ENDP_old","2018",378135,-0.0641025641025641
"7005","ENDP_old","2019",378135,0.106060606060606
"7006","ENG","2007",58098,0.775
"7007","ENG","2008",58098,-0.712897526501767
"7008","ENG","2009",58098,-0.0398773006134969
"7009","ENG","2010",58098,0.180952380952381
"7010","ENG","2011",58098,-0.435828877005348
"7011","ENG","2012",58098,-0.76056338028169
"7012","ENG","2013",58098,1.79441117764471
"7013","ENG","2014",58098,0.376811594202899
"7014","ENG","2015",58098,-0.494791666666667
"7015","ENG","2016",58098,1.43877551020408
"7016","ENG","2017",58098,-0.650602409638554
"7017","ENG","2018",58098,-0.366666666666667
"7018","ENG","2019",58098,-0.148580968280467
"7019","ENPH","2012",917156,-0.513333333333333
"7020","ENPH","2013",917156,0.638242894056847
"7021","ENPH","2014",917156,1.24685534591195
"7022","ENPH","2015",917156,-0.754545454545455
"7023","ENPH","2016",917156,-0.705539358600583
"7024","ENPH","2017",917156,1.36274509803922
"7025","ENPH","2018",917156,0.97907949790795
"7026","ENPH","2019",917156,0.993520518358532
"7027","ENR","2007",674540,0.573975294778215
"7028","ENR","2008",674540,-0.512910481331534
"7029","ENR","2009",674540,0.12461002018719
"7030","ENR","2010",674540,0.18363370677058
"7031","ENR","2011",674540,0.0557296634418859
"7032","ENR","2012",674540,0.0266903914590747
"7033","ENR","2013",674540,0.350515463917526
"7034","ENR","2014",674540,0.207212205270458
"7035","ENR","2015",674540,-0.729140914709518
"7036","ENR","2016",674540,0.35455624814485
"7037","ENR","2017",674540,0.0647364996746909
"7038","ENR","2018",674540,-0.038006230529595
"7039","ENR","2019",674540,0.0141255605381166
"7040","ENS","2007",35886,0.550310559006211
"7041","ENS","2008",35886,-0.562450278440732
"7042","ENS","2009",35886,0.988181818181818
"7043","ENS","2010",35886,0.454710144927536
"7044","ENS","2011",35886,-0.198704103671706
"7045","ENS","2012",35886,0.405677997758685
"7046","ENS","2013",35886,0.832639791937581
"7047","ENS","2014",35886,-0.109508852084523
"7048","ENS","2015",35886,-0.0896961903230992
"7049","ENS","2016",35886,0.430127041742287
"7050","ENS","2017",35886,-0.111546235472461
"7051","ENS","2018",35886,0.121116678596994
"7052","ENS","2019",35886,-0.140555117074454
"7053","ENV","2010",978454,0.824598930481283
"7054","ENV","2011",978454,-0.303030303030303
"7055","ENV","2012",978454,0.139705882352941
"7056","ENV","2013",978454,1.88888888888889
"7057","ENV","2014",978454,0.22880720180045
"7058","ENV","2015",978454,-0.395748987854251
"7059","ENV","2016",978454,0.205952788231269
"7060","ENV","2017",978454,0.406205923836389
"7061","ENV","2018",978454,-0.0162
"7062","ENV","2019",978454,0.353830227743271
"7063","ENVA","2014",625336,-0.29490022172949
"7064","ENVA","2015",625336,-0.703720304796056
"7065","ENVA","2016",625336,0.936728395061728
"7066","ENVA","2017",625336,0.192156862745098
"7067","ENVA","2018",625336,0.267752442996743
"7068","ENVA","2019",625336,0.189161021365294
"7069","ENZ","2007",50379,-0.114662960389159
"7070","ENZ","2008",50379,-0.61796875
"7071","ENZ","2009",50379,0.100204498977505
"7072","ENZ","2010",50379,-0.0364963503649635
"7073","ENZ","2011",50379,-0.582867783985102
"7074","ENZ","2012",50379,0.168831168831169
"7075","ENZ","2013",50379,0.0735294117647058
"7076","ENZ","2014",50379,0.510204081632653
"7077","ENZ","2015",50379,0.00446428571428562
"7078","ENZ","2016",50379,0.577272727272727
"7079","ENZ","2017",50379,0.152709220259395
"7080","ENZ","2018",50379,-0.656365883807169
"7081","ENZ","2019",50379,-0.0179856115107913
"7082","EOG","2007",100699,0.461713542513413
"7083","EOG","2008",100699,-0.249888888888889
"7084","EOG","2009",100699,0.448925522519871
"7085","EOG","2010",100699,-0.067639657775541
"7086","EOG","2011",100699,0.0792861005949162
"7087","EOG","2012",100699,0.213895239041845
"7088","EOG","2013",100699,0.372001620745543
"7089","EOG","2014",100699,0.11274539232755
"7090","EOG","2015",100699,-0.214811559169322
"7091","EOG","2016",100699,0.437429378531073
"7092","EOG","2017",100699,0.0579752509012959
"7093","EOG","2018",100699,-0.190507959878531
"7094","EOG","2019",100699,0.113705346719589
"7095","EPAM","2012",923418,0.316363636363636
"7096","EPAM","2013",923418,0.886609071274298
"7097","EPAM","2014",923418,0.372915468660149
"7098","EPAM","2015",923418,0.645802805107808
"7099","EPAM","2016",923418,-0.175195588046685
"7100","EPAM","2017",923418,0.660946196660482
"7101","EPAM","2018",923418,0.0779594870841851
"7102","EPAM","2019",923418,0.486334475788734
"7103","EPD","2007",469948,0.231379310344828
"7104","EPD","2008",469948,-0.218759836323576
"7105","EPD","2009",469948,0.69625059326056
"7106","EPD","2010",469948,0.458622867972205
"7107","EPD","2011",469948,0.221718377088306
"7108","EPD","2012",469948,0.161692602856534
"7109","EPD","2013",469948,0.404505386875612
"7110","EPD","2014",469948,0.166616314199396
"7111","EPD","2015",469948,-0.250207583725436
"7112","EPD","2016",469948,0.114441416893733
"7113","EPD","2017",469948,0.0283759124087592
"7114","EPD","2018",469948,-0.0110902255639098
"7115","EPD","2019",469948,0.204035874439462
"7116","EPE","2014",716965,-0.475376884422111
"7117","EPE","2015",716965,-0.575581395348837
"7118","EPE","2016",716965,0.495433789954338
"7119","EPE","2017",716965,-0.647761194029851
"7120","EPE","2018",716965,-0.70954356846473
"7121","EPE","2019",716965,-0.623188405797101
"7122","EPM","2007",516432,0.593059936908517
"7123","EPM","2008",516432,-0.765166340508806
"7124","EPM","2009",516432,2.52741935483871
"7125","EPM","2010",516432,0.485193621867882
"7126","EPM","2011",516432,0.225266362252664
"7127","EPM","2012",516432,-0.0133495145631067
"7128","EPM","2013",516432,0.528255528255528
"7129","EPM","2014",516432,-0.362896663954434
"7130","EPM","2015",516432,-0.329317269076305
"7131","EPM","2016",516432,1.11053719008264
"7132","EPM","2017",516432,-0.293069306930693
"7133","EPM","2018",516432,0.0314285714285715
"7134","EPM","2019",516432,0.00735294117647062
"7135","EPZM","2013",138374,0.04
"7136","EPZM","2014",138374,-0.0835356969402622
"7137","EPZM","2015",138374,-0.164754953076121
"7138","EPZM","2016",138374,-0.227335713054195
"7139","EPZM","2017",138374,0.0244897959183674
"7140","EPZM","2018",138374,-0.511111111111111
"7141","EPZM","2019",138374,1.04793388429752
"7142","EQIX","2007",378138,0.329868421052631
"7143","EQIX","2008",378138,-0.468365817091454
"7144","EQIX","2009",378138,0.979671764267065
"7145","EQIX","2010",378138,-0.2371385655276
"7146","EQIX","2011",378138,0.233126596132798
"7147","EQIX","2012",378138,1.00019400523814
"7148","EQIX","2013",378138,-0.15992046584292
"7149","EQIX","2014",378138,0.319054776783201
"7150","EQIX","2015",378138,0.400857730515076
"7151","EQIX","2016",378138,0.215713094245204
"7152","EQIX","2017",378138,0.29088415572784
"7153","EQIX","2018",378138,-0.202522435120058
"7154","EQIX","2019",378138,0.304454878607421
"7155","EQR","2007",421306,-0.247940368772067
"7156","EQR","2008",421306,-0.12510333425186
"7157","EQR","2009",421306,0.18580515567459
"7158","EQR","2010",421306,0.568408690546095
"7159","EQR","2011",421306,0.127750143485747
"7160","EQR","2012",421306,0.0117708153020599
"7161","EQR","2013",421306,-0.0663885992353146
"7162","EQR","2014",421306,0.42713567839196
"7163","EQR","2015",421306,0.159380188157167
"7164","EQR","2016",421306,-0.0422676073771507
"7165","EQR","2017",421306,0.0141082164328657
"7166","EQR","2018",421306,0.0656557761450681
"7167","EQR","2019",421306,0.160004585753592
"7168","EQT","2007",378136,0.320900998063986
"7169","EQT","2008",378136,-0.338227160220689
"7170","EQT","2009",378136,0.364186694109813
"7171","EQT","2010",378136,0.0442053280922259
"7172","EQT","2011",378136,0.251530491632226
"7173","EQT","2012",378136,0.0822763214016207
"7174","EQT","2013",378136,0.498680867845275
"7175","EQT","2014",378136,-0.1452983592083
"7176","EQT","2015",378136,-0.312625274669613
"7177","EQT","2016",378136,0.268028355501599
"7178","EQT","2017",378136,-0.112863849229664
"7179","EQT","2018",378136,-0.392777857633399
"7180","EQT","2019",378136,0.121490280777538
"7181","ERIE","2007",446629,-0.0742471443406023
"7182","ERIE","2008",446629,-0.228056578182523
"7183","ERIE","2009",446629,0.0821192052980133
"7184","ERIE","2010",446629,0.709067688378033
"7185","ERIE","2011",446629,0.225481209899175
"7186","ERIE","2012",446629,-0.0583577153033965
"7187","ERIE","2013",446629,0.0761135057471266
"7188","ERIE","2014",446629,0.278219178082192
"7189","ERIE","2015",446629,0.0944775789706207
"7190","ERIE","2016",446629,0.215694591728526
"7191","ERIE","2017",446629,0.111338372610049
"7192","ERIE","2018",446629,0.11749795584628
"7193","ERIE","2019",446629,0.352072343632253
"7194","ERS","2007",543790,-0.567934782608696
"7195","ERS","2008",543790,-0.679911699779249
"7196","ERS","2009",543790,0.334745762711864
"7197","ERS","2010",543790,2.6
"7198","ERS","2011",543790,-0.442307692307692
"7199","ERS","2012",543790,0.175
"7200","ERS","2013",543790,0.230735785953177
"7201","ERS","2014",543790,0.410510146811213
"7202","ERS","2015",543790,-0.229613733905579
"7203","ERS","2016",543790,0.915745856353591
"7204","ERS","2017",543790,0.0352941176470589
"7205","ES","2007",378141,0.147942754919499
"7206","ES","2008",378141,-0.209633322611772
"7207","ES","2009",378141,0.102800829875519
"7208","ES","2010",378141,0.285762183235867
"7209","ES","2011",378141,0.159750390015601
"7210","ES","2012",378141,0.108140427866155
"7211","ES","2013",378141,0.111223714213327
"7212","ES","2014",378141,0.300838252656434
"7213","ES","2015",378141,-0.0147580795815431
"7214","ES","2016",378141,0.125567620927937
"7215","ES","2017",378141,0.177918552036199
"7216","ES","2018",378141,0.0614118391896171
"7217","ES","2019",378141,0.100954874480209
"7218","ES_old","2007",446632,0.147942754919499
"7219","ES_old","2008",446632,-0.209633322611772
"7220","ES_old","2009",446632,0.102800829875519
"7221","ES_old","2010",446632,0.285762183235867
"7222","ES_old","2011",446632,0.159750390015601
"7223","ES_old","2012",446632,0.108140427866155
"7224","ES_old","2013",446632,0.111223714213327
"7225","ES_old","2014",446632,0.300838252656434
"7226","ES_old","2015",446632,-0.0147580795815431
"7227","ES_old","2016",446632,0.125567620927937
"7228","ES_old","2017",446632,0.177918552036199
"7229","ES_old","2018",446632,0.0614118391896171
"7230","ES_old","2019",446632,0.100954874480209
"7231","ESCA","2007",918449,-0.13265306122449
"7232","ESCA","2008",918449,-0.891774891774892
"7233","ESCA","2009",918449,2.30666666666667
